PUMA,mgra,HHID
7307,21276,24103
7307,21276,24103
7307,21276,24103
7307,21276,25516
7307,21276,33956
7307,21276,34550
7307,21276,34714
7307,21276,34714
7307,21276,35506
7307,21276,35506
7307,21276,35506
7307,21276,37909
7307,21276,38299
7307,21276,38299
7307,21276,40129
7307,21276,40129
7307,21276,40600
7307,21276,40600
7307,21276,47858
7307,21277,4643
7307,21277,17425
7307,21277,19882
7307,21277,24993
7307,21277,24993
7307,21277,25516
7307,21277,25516
7307,21277,30990
7307,21277,32575
7307,21277,34714
7307,21277,34714
7307,21277,34714
7307,21277,35506
7307,21277,35506
7307,21277,39230
7307,21277,40129
7307,21277,44445
7307,21278,29766
7307,21278,34714
7307,21278,35506
7307,21278,39626
7307,21278,40898
7307,21278,41077
7307,21278,47680
7307,21278,50288
7307,21279,35885
7307,21280,747
7307,21280,5657
7307,21280,5657
7307,21280,5657
7307,21280,5657
7307,21280,7733
7307,21280,8778
7307,21280,14169
7307,21280,15162
7307,21280,16131
7307,21280,17292
7307,21280,17723
7307,21280,19810
7307,21280,21630
7307,21280,22346
7307,21280,24103
7307,21280,25278
7307,21280,25278
7307,21280,25278
7307,21280,25278
7307,21280,30888
7307,21280,30888
7307,21280,30888
7307,21280,30888
7307,21280,30888
7307,21280,30888
7307,21280,30888
7307,21280,32575
7307,21280,33466
7307,21280,34714
7307,21280,35506
7307,21280,35506
7307,21280,35506
7307,21280,35506
7307,21280,35506
7307,21280,35506
7307,21280,39626
7307,21280,39626
7307,21280,39626
7307,21280,40129
7307,21280,40194
7307,21280,40194
7307,21280,40194
7307,21280,40642
7307,21280,44467
7307,21280,44467
7307,21280,46904
7307,21280,48560
7307,21280,48560
7307,21280,49917
7307,21281,1397
7307,21281,1410
7307,21281,13782
7307,21281,22346
7307,21281,23449
7307,21281,25278
7307,21281,35506
7307,21281,35506
7307,21281,45074
7307,21281,46527
7307,21281,47865
7307,21282,3839
7307,21282,5657
7307,21282,8782
7307,21282,8915
7307,21282,19810
7307,21282,24473
7307,21282,24606
7307,21282,25278
7307,21282,30888
7307,21282,35506
7307,21282,35506
7307,21282,35506
7307,21282,38299
7307,21282,38644
7307,21282,38644
7307,21282,39626
7307,21282,40194
7307,21282,43981
7307,21283,21429
7307,21284,436
7307,21284,4261
7307,21284,22933
7307,21284,39031
7307,21284,39151
7307,21284,46410
7307,21284,46410
7307,21285,50304
7307,21286,22933
7307,21286,24993
7307,21286,28975
7307,21286,29862
7307,21286,32575
7307,21286,35391
7307,21286,37626
7307,21286,43981
7307,21286,46375
7307,21286,49684
7307,21287,3716
7307,21287,3839
7307,21287,10248
7307,21287,10248
7307,21287,16468
7307,21287,18338
7307,21287,22933
7307,21287,22933
7307,21287,29862
7307,21287,30888
7307,21287,32289
7307,21287,32289
7307,21287,38644
7307,21287,40642
7307,21287,46410
7307,21287,46410
7307,21287,46410
7307,21287,46904
7307,21287,50304
7307,21288,40129
7307,21289,10845
7307,21289,39251
7307,21290,16863
7307,21290,46410
7307,21291,5111
7307,21291,5111
7307,21291,24993
7307,21291,28117
7307,21291,32289
7307,21291,32289
7307,21291,32575
7307,21291,35885
7307,21291,42182
7307,21291,44302
7307,21291,52063
7307,21293,22751
7307,21293,46410
7307,21294,7891
7307,21294,10248
7307,21294,10845
7307,21294,22140
7307,21294,24838
7307,21294,28975
7307,21294,29222
7307,21294,29222
7307,21294,29862
7307,21294,32575
7307,21294,35927
7307,21294,38644
7307,21294,50049
7307,21294,50497
7307,21294,52063
7307,21295,4261
7307,21295,10248
7307,21295,10248
7307,21295,17947
7307,21295,31443
7307,21295,32575
7307,21295,43981
7307,21295,43981
7307,21295,52063
7307,21296,8399
7307,21296,16131
7307,21296,17292
7307,21296,17420
7307,21296,22464
7307,21296,23449
7307,21296,25516
7307,21296,25516
7307,21296,25516
7307,21296,28117
7307,21296,28160
7307,21296,29954
7307,21296,30990
7307,21296,30990
7307,21296,30990
7307,21296,32033
7307,21296,32289
7307,21296,32289
7307,21296,32289
7307,21296,36500
7307,21296,37681
7307,21296,38056
7307,21296,40642
7307,21296,42101
7307,21296,43423
7307,21296,44445
7307,21296,46410
7307,21296,52063
7307,21296,52063
7307,21298,25245
7307,21298,35516
7307,21298,36865
7307,21298,48499
7307,21299,2167
7307,21299,7706
7307,21299,22140
7307,21299,25278
7307,21299,28975
7307,21299,32575
7307,21299,32819
7307,21299,35927
7307,21299,36571
7307,21299,36571
7307,21299,38021
7307,21299,40642
7307,21299,43981
7307,21299,44122
7307,21299,44627
7307,21299,44627
7307,21299,46410
7307,21299,52063
7307,21300,25528
7307,21301,21429
7307,21301,24993
7307,21301,35000
7307,21301,37931
7307,21301,48560
7307,21302,11577
7307,21302,14219
7307,21302,24993
7307,21302,30126
7307,21302,49295
7307,21303,17947
7307,21304,40129
7307,21305,30957
7307,21305,35516
7307,21305,40538
7307,21305,48390
7307,21307,2020
7307,21307,22933
7307,21307,22933
7307,21307,30635
7307,21307,34613
7307,21307,35927
7307,21307,38644
7307,21307,38644
7307,21307,38644
7307,21307,44627
7307,21307,46410
7307,21307,46410
7307,21307,52063
7307,21307,52063
7307,21308,2691
7307,21308,3839
7307,21308,3839
7307,21308,3839
7307,21308,9818
7307,21308,9818
7307,21308,10248
7307,21308,11360
7307,21308,13412
7307,21308,14528
7307,21308,14528
7307,21308,17292
7307,21308,19084
7307,21308,19084
7307,21308,19882
7307,21308,22448
7307,21308,23393
7307,21308,23393
7307,21308,23393
7307,21308,23393
7307,21308,23449
7307,21308,24473
7307,21308,24838
7307,21308,24838
7307,21308,24838
7307,21308,25172
7307,21308,25172
7307,21308,25172
7307,21308,25278
7307,21308,25516
7307,21308,25572
7307,21308,25687
7307,21308,27767
7307,21308,28832
7307,21308,29862
7307,21308,30990
7307,21308,31989
7307,21308,31989
7307,21308,38644
7307,21308,38644
7307,21308,38644
7307,21308,38644
7307,21308,38644
7307,21308,38644
7307,21308,40397
7307,21308,40711
7307,21308,44445
7307,21308,44445
7307,21308,44467
7307,21308,44467
7307,21308,46410
7307,21308,46410
7307,21308,46410
7307,21308,48390
7307,21308,48753
7307,21308,50304
7307,21308,52063
7307,21308,52063
7307,21308,52063
7307,21308,52063
7307,21308,52063
7307,21308,52063
7307,21308,52063
7307,21309,4648
7307,21309,9818
7307,21309,10845
7307,21309,12864
7307,21309,14528
7307,21309,16131
7307,21309,17723
7307,21309,19084
7307,21309,19084
7307,21309,19084
7307,21309,21429
7307,21309,22933
7307,21309,22933
7307,21309,23393
7307,21309,24473
7307,21309,24838
7307,21309,25516
7307,21309,25516
7307,21309,25687
7307,21309,28832
7307,21309,30888
7307,21309,30990
7307,21309,32518
7307,21309,33106
7307,21309,33956
7307,21309,38644
7307,21309,38644
7307,21309,38644
7307,21309,38644
7307,21309,40397
7307,21309,40642
7307,21309,41987
7307,21309,44467
7307,21309,44467
7307,21309,45154
7307,21309,46410
7307,21309,52063
7307,21309,52063
7307,21310,3839
7307,21310,3839
7307,21310,3839
7307,21310,9818
7307,21310,9818
7307,21310,9818
7307,21310,9818
7307,21310,9818
7307,21310,9818
7307,21310,12130
7307,21310,13412
7307,21310,19084
7307,21310,19084
7307,21310,19084
7307,21310,19084
7307,21310,19084
7307,21310,19810
7307,21310,19848
7307,21310,20133
7307,21310,22474
7307,21310,23393
7307,21310,23393
7307,21310,23393
7307,21310,23393
7307,21310,23393
7307,21310,23449
7307,21310,24473
7307,21310,24838
7307,21310,25249
7307,21310,25278
7307,21310,25278
7307,21310,25278
7307,21310,25278
7307,21310,25278
7307,21310,25528
7307,21310,25528
7307,21310,25687
7307,21310,25687
7307,21310,25687
7307,21310,25687
7307,21310,29862
7307,21310,31989
7307,21310,33763
7307,21310,35506
7307,21310,36571
7307,21310,36571
7307,21310,38644
7307,21310,38644
7307,21310,38644
7307,21310,40129
7307,21310,40642
7307,21310,42327
7307,21310,44467
7307,21310,45749
7307,21310,46046
7307,21310,46046
7307,21310,46046
7307,21310,46410
7307,21310,46410
7307,21310,50304
7307,21310,52063
7307,21310,52063
7307,21310,52063
7307,21310,52063
7307,21310,52063
7307,21310,52063
7307,21310,52063
7307,21311,2167
7307,21311,2167
7307,21311,8915
7307,21311,11360
7307,21311,16347
7307,21311,17292
7307,21311,17292
7307,21311,17292
7307,21311,23449
7307,21311,23449
7307,21311,23449
7307,21311,24473
7307,21311,24838
7307,21311,25172
7307,21311,25516
7307,21311,28117
7307,21311,28117
7307,21311,29560
7307,21311,30990
7307,21311,32575
7307,21311,32575
7307,21311,32847
7307,21311,37862
7307,21311,37862
7307,21311,40642
7307,21311,42101
7307,21311,44445
7307,21311,46410
7307,21311,50672
7307,21312,3839
7307,21312,3839
7307,21312,3839
7307,21312,3864
7307,21312,5657
7307,21312,7090
7307,21312,9818
7307,21312,9818
7307,21312,12226
7307,21312,12864
7307,21312,17292
7307,21312,17292
7307,21312,17723
7307,21312,17723
7307,21312,19084
7307,21312,19084
7307,21312,19084
7307,21312,19810
7307,21312,23393
7307,21312,23393
7307,21312,23393
7307,21312,23449
7307,21312,23449
7307,21312,24838
7307,21312,25278
7307,21312,25278
7307,21312,25278
7307,21312,25528
7307,21312,28223
7307,21312,28832
7307,21312,28832
7307,21312,29862
7307,21312,30888
7307,21312,30888
7307,21312,30888
7307,21312,30990
7307,21312,30990
7307,21312,33763
7307,21312,36571
7307,21312,36571
7307,21312,36571
7307,21312,36571
7307,21312,36571
7307,21312,38644
7307,21312,38644
7307,21312,40129
7307,21312,40129
7307,21312,40129
7307,21312,40129
7307,21312,40129
7307,21312,40397
7307,21312,44467
7307,21312,44467
7307,21312,44790
7307,21312,46410
7307,21312,48390
7307,21312,48390
7307,21312,50672
7307,21312,52063
7307,21312,52063
7307,21312,52063
7307,21312,52063
7307,21312,52063
7307,21312,52063
7307,21313,1649
7307,21313,3839
7307,21313,3839
7307,21313,3839
7307,21313,7090
7307,21313,8915
7307,21313,11414
7307,21313,11414
7307,21313,12226
7307,21313,16124
7307,21313,16124
7307,21313,16124
7307,21313,16517
7307,21313,16517
7307,21313,16517
7307,21313,16565
7307,21313,19084
7307,21313,19084
7307,21313,19084
7307,21313,19084
7307,21313,19084
7307,21313,19084
7307,21313,19848
7307,21313,19848
7307,21313,20084
7307,21313,21429
7307,21313,21429
7307,21313,21429
7307,21313,21429
7307,21313,21429
7307,21313,21429
7307,21313,21429
7307,21313,21790
7307,21313,23393
7307,21313,23393
7307,21313,23393
7307,21313,24473
7307,21313,24838
7307,21313,24838
7307,21313,24838
7307,21313,25528
7307,21313,25687
7307,21313,28832
7307,21313,28832
7307,21313,28871
7307,21313,29276
7307,21313,30176
7307,21313,30176
7307,21313,31107
7307,21313,31989
7307,21313,36571
7307,21313,36571
7307,21313,36571
7307,21313,38114
7307,21313,38644
7307,21313,38644
7307,21313,38644
7307,21313,38644
7307,21313,38644
7307,21313,38644
7307,21313,38644
7307,21313,38644
7307,21313,38644
7307,21313,39626
7307,21313,42182
7307,21313,42327
7307,21313,44122
7307,21313,44467
7307,21313,44467
7307,21313,44467
7307,21313,44467
7307,21313,48390
7307,21313,48390
7307,21313,48390
7307,21313,48390
7307,21313,50672
7307,21313,51848
7307,21313,51848
7307,21313,52063
7307,21313,52063
7307,21313,52063
7307,21313,52063
7307,21313,52063
7307,21313,52063
7307,21314,1217
7307,21314,1217
7307,21314,2706
7307,21314,9818
7307,21314,16124
7307,21314,16124
7307,21314,16124
7307,21314,17292
7307,21314,17292
7307,21314,17292
7307,21314,17292
7307,21314,19084
7307,21314,19848
7307,21314,19848
7307,21314,21429
7307,21314,21429
7307,21314,23393
7307,21314,23393
7307,21314,23667
7307,21314,23667
7307,21314,24373
7307,21314,24473
7307,21314,24838
7307,21314,24838
7307,21314,24838
7307,21314,25172
7307,21314,25172
7307,21314,25172
7307,21314,25172
7307,21314,28223
7307,21314,28832
7307,21314,28975
7307,21314,32485
7307,21314,33956
7307,21314,33956
7307,21314,34714
7307,21314,34714
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,38644
7307,21314,40129
7307,21314,40397
7307,21314,40397
7307,21314,44445
7307,21314,44467
7307,21314,44467
7307,21314,44790
7307,21314,51848
7307,21314,52063
7307,21314,52063
7307,21314,52063
7307,21314,52063
7307,21314,52063
7307,21314,52063
7307,21314,52063
7307,21315,1091
7307,21315,3839
7307,21315,3839
7307,21315,3839
7307,21315,3839
7307,21315,5271
7307,21315,5271
7307,21315,7090
7307,21315,7090
7307,21315,10894
7307,21315,17292
7307,21315,17723
7307,21315,19084
7307,21315,19084
7307,21315,19084
7307,21315,19084
7307,21315,19084
7307,21315,19084
7307,21315,19084
7307,21315,21429
7307,21315,21790
7307,21315,23393
7307,21315,23393
7307,21315,23393
7307,21315,23449
7307,21315,23449
7307,21315,23449
7307,21315,24473
7307,21315,24838
7307,21315,25687
7307,21315,25687
7307,21315,25687
7307,21315,28832
7307,21315,29222
7307,21315,29222
7307,21315,29276
7307,21315,29276
7307,21315,30888
7307,21315,30888
7307,21315,30888
7307,21315,33763
7307,21315,34714
7307,21315,34714
7307,21315,34714
7307,21315,34714
7307,21315,36571
7307,21315,36571
7307,21315,36571
7307,21315,36571
7307,21315,36571
7307,21315,36571
7307,21315,36571
7307,21315,38644
7307,21315,38644
7307,21315,38644
7307,21315,38644
7307,21315,38644
7307,21315,38644
7307,21315,41319
7307,21315,44467
7307,21315,44467
7307,21315,44467
7307,21315,44467
7307,21315,44467
7307,21315,44467
7307,21315,44467
7307,21315,44467
7307,21315,45398
7307,21315,46375
7307,21315,48390
7307,21315,48390
7307,21315,48390
7307,21315,48390
7307,21315,52063
7307,21315,52063
7307,21315,52063
7307,21316,5657
7307,21316,7090
7307,21316,9390
7307,21316,12226
7307,21316,15162
7307,21316,15162
7307,21316,16124
7307,21316,17292
7307,21316,17292
7307,21316,17723
7307,21316,19084
7307,21316,19084
7307,21316,19084
7307,21316,21429
7307,21316,21429
7307,21316,21429
7307,21316,21429
7307,21316,21630
7307,21316,24838
7307,21316,25172
7307,21316,25278
7307,21316,25278
7307,21316,25528
7307,21316,25572
7307,21316,28832
7307,21316,28832
7307,21316,29862
7307,21316,30888
7307,21316,30990
7307,21316,33763
7307,21316,34550
7307,21316,34714
7307,21316,38644
7307,21316,38644
7307,21316,38644
7307,21316,38644
7307,21316,44354
7307,21316,44467
7307,21316,44467
7307,21316,46410
7307,21316,48390
7307,21316,51848
7307,21316,52063
7307,21316,52063
7307,21317,9818
7307,21317,9818
7307,21317,9818
7307,21317,9818
7307,21317,16124
7307,21317,17292
7307,21317,17292
7307,21317,17292
7307,21317,17292
7307,21317,19084
7307,21317,19882
7307,21317,19882
7307,21317,19882
7307,21317,19882
7307,21317,19882
7307,21317,20133
7307,21317,21429
7307,21317,21429
7307,21317,21429
7307,21317,21429
7307,21317,21429
7307,21317,22933
7307,21317,22933
7307,21317,23393
7307,21317,23393
7307,21317,23393
7307,21317,23393
7307,21317,25172
7307,21317,25172
7307,21317,25172
7307,21317,25572
7307,21317,25572
7307,21317,25572
7307,21317,25572
7307,21317,28160
7307,21317,28832
7307,21317,28832
7307,21317,28975
7307,21317,30176
7307,21317,30990
7307,21317,30990
7307,21317,31107
7307,21317,31989
7307,21317,31989
7307,21317,34714
7307,21317,34714
7307,21317,36571
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,38644
7307,21317,44354
7307,21317,44354
7307,21317,44790
7307,21317,44790
7307,21317,44790
7307,21317,44790
7307,21317,52063
7307,21317,52063
7307,21317,52063
7307,21317,52063
7307,21317,52063
7307,21317,52063
7307,21317,52063
7307,21317,52063
7307,21318,1062
7307,21318,1397
7307,21318,3839
7307,21318,5657
7307,21318,7090
7307,21318,7706
7307,21318,10894
7307,21318,11414
7307,21318,11414
7307,21318,17292
7307,21318,17292
7307,21318,17292
7307,21318,17292
7307,21318,17723
7307,21318,17723
7307,21318,21429
7307,21318,21429
7307,21318,21429
7307,21318,21429
7307,21318,21429
7307,21318,21790
7307,21318,23393
7307,21318,23393
7307,21318,23393
7307,21318,23393
7307,21318,23667
7307,21318,23667
7307,21318,24373
7307,21318,25172
7307,21318,26267
7307,21318,26267
7307,21318,26267
7307,21318,28832
7307,21318,28871
7307,21318,29560
7307,21318,31107
7307,21318,31107
7307,21318,31107
7307,21318,31107
7307,21318,37909
7307,21318,37909
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,38644
7307,21318,40397
7307,21318,40642
7307,21318,40642
7307,21318,40642
7307,21318,40642
7307,21318,40642
7307,21318,40898
7307,21318,44354
7307,21318,44467
7307,21318,44790
7307,21318,44790
7307,21318,48390
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21318,52063
7307,21319,4643
7307,21319,5271
7307,21319,9818
7307,21319,9818
7307,21319,9818
7307,21319,9818
7307,21319,12864
7307,21319,17723
7307,21319,17723
7307,21319,17723
7307,21319,17723
7307,21319,17723
7307,21319,17723
7307,21319,19084
7307,21319,21429
7307,21319,21429
7307,21319,21429
7307,21319,22933
7307,21319,22933
7307,21319,23393
7307,21319,23449
7307,21319,23667
7307,21319,25278
7307,21319,25516
7307,21319,25528
7307,21319,25528
7307,21319,25528
7307,21319,25528
7307,21319,25528
7307,21319,25572
7307,21319,31271
7307,21319,38644
7307,21319,38644
7307,21319,38644
7307,21319,38644
7307,21319,38644
7307,21319,38644
7307,21319,38644
7307,21319,38644
7307,21319,40642
7307,21319,45398
7307,21319,46410
7307,21319,48390
7307,21319,52063
7307,21319,52063
7307,21320,1062
7307,21320,1649
7307,21320,1649
7307,21320,4648
7307,21320,5657
7307,21320,5657
7307,21320,9818
7307,21320,10845
7307,21320,16131
7307,21320,17292
7307,21320,17292
7307,21320,20133
7307,21320,21429
7307,21320,21429
7307,21320,21429
7307,21320,21429
7307,21320,25278
7307,21320,25278
7307,21320,25278
7307,21320,25278
7307,21320,25572
7307,21320,25687
7307,21320,31271
7307,21320,34550
7307,21320,34550
7307,21320,34714
7307,21320,34714
7307,21320,38644
7307,21320,38644
7307,21320,38644
7307,21320,38644
7307,21320,38644
7307,21320,38644
7307,21320,40129
7307,21320,40642
7307,21320,44354
7307,21320,44467
7307,21320,44467
7307,21320,44467
7307,21320,44467
7307,21320,44790
7307,21320,48390
7307,21320,52063
7307,21320,52063
7307,21321,5657
7307,21321,5657
7307,21321,10845
7307,21321,10845
7307,21321,13782
7307,21321,20133
7307,21321,21429
7307,21321,25572
7307,21321,25572
7307,21321,29862
7307,21321,29862
7307,21321,29862
7307,21321,29862
7307,21321,29862
7307,21321,31107
7307,21321,31107
7307,21321,31107
7307,21321,31107
7307,21321,31271
7307,21321,31271
7307,21321,31271
7307,21321,32556
7307,21321,32556
7307,21321,32556
7307,21321,33347
7307,21321,34714
7307,21321,34714
7307,21321,35000
7307,21321,35000
7307,21321,38644
7307,21321,38644
7307,21321,40397
7307,21321,44354
7307,21321,44790
7307,21321,44790
7307,21321,45154
7307,21321,46410
7307,21321,46410
7307,21321,48380
7307,21321,50672
7307,21322,4355
7307,21322,5111
7307,21322,8488
7307,21322,8488
7307,21322,14219
