SERIALNO,HHID,PUMA,NP,HHADJINC,WGTP,HHT,GQ_type,BLD,HUPAC
2019HU0189456,26226,7322,2,43295.4,25,1.0,0,7.0,4.0
2019HU0189467,26227,7315,3,19601.399999999998,12,3.0,0,9.0,2.0
2019HU0189485,26228,7315,2,94129.8,12,1.0,0,2.0,4.0
2019HU0190000,26229,7315,3,227570.09999999998,11,5.0,0,8.0,4.0
2019HU0190039,26230,7313,3,13785.599999999999,21,2.0,0,3.0,4.0
2019HU0190113,26231,7303,2,191490.6,10,1.0,0,2.0,4.0
2019HU0190205,26232,7306,5,128163.0,9,1.0,0,2.0,2.0
2019HU0190294,26233,7321,3,13354.8,16,3.0,0,8.0,4.0
2019HU0190447,26234,7307,2,136348.19999999998,17,1.0,0,2.0,4.0
2019HU0190497,26235,7314,2,48465.0,13,3.0,0,2.0,4.0
2019HU0190535,26236,7308,2,128163.0,6,1.0,0,2.0,4.0
2019HU0190634,26237,7319,4,173397.0,58,5.0,0,2.0,4.0
2019HU0191102,26238,7315,2,136779.0,19,1.0,0,1.0,4.0
2019HU0191352,26239,7316,1,103392.0,35,6.0,0,6.0,4.0
2019HU0191712,26240,7321,6,163811.69999999998,5,1.0,0,2.0,1.0
2019HU0191777,26241,7318,1,0.0,13,6.0,0,2.0,4.0
2019HU0192223,26242,7310,1,46311.0,18,6.0,0,6.0,4.0
2019HU0192434,26243,7316,1,69358.8,20,6.0,0,7.0,4.0
2019HU0192586,26244,7308,3,115131.29999999999,13,1.0,0,2.0,4.0
2019HU0192634,26245,7315,3,130424.7,22,1.0,0,2.0,2.0
2019HU0192708,26246,7315,2,74313.0,27,1.0,0,3.0,4.0
2019HU0192783,26247,7317,2,24964.86,19,1.0,0,8.0,4.0
2019HU0192840,26248,7316,1,36079.5,12,4.0,0,5.0,4.0
2019HU0192900,26249,7317,5,25955.7,15,1.0,0,6.0,3.0
2019HU0193082,26250,7304,4,132471.0,14,3.0,0,3.0,4.0
2019HU0193211,26251,7306,2,254818.19999999998,5,1.0,0,2.0,4.0
2019HU0193332,26252,7302,2,17770.5,6,2.0,0,2.0,4.0
2019HU0193587,26253,7304,6,10770.0,25,1.0,0,2.0,3.0
2019HU0193599,26254,7302,3,38018.1,4,3.0,0,1.0,4.0
2019HU0193659,26255,7301,3,68928.0,13,1.0,0,9.0,1.0
2019HU0193717,26256,7320,4,339255.0,13,1.0,0,2.0,4.0
2019HU0193884,26257,7307,2,82929.0,20,1.0,0,2.0,4.0
2019HU0194180,26258,7314,1,9693.0,24,4.0,0,9.0,4.0
2019HU0194278,26259,7320,2,62896.799999999996,22,3.0,0,6.0,2.0
2019HU0194322,26260,7315,1,47064.9,22,6.0,0,2.0,4.0
2019HU0194362,26261,7306,1,0.0,52,4.0,0,7.0,4.0
2019HU0194561,26262,7313,5,85729.2,7,1.0,0,2.0,2.0
2019HU0194602,26263,7305,1,64620.0,18,6.0,0,5.0,4.0
2019HU0194659,26264,7308,2,168227.4,10,1.0,0,2.0,4.0
2019HU0194694,26265,7316,2,78621.0,23,1.0,0,5.0,4.0
2019HU0194789,26266,7320,4,54173.1,34,1.0,0,3.0,2.0
2019HU0194876,26267,7316,2,129326.15999999999,13,5.0,0,3.0,4.0
2019HU0195023,26268,7321,2,41141.4,6,1.0,0,8.0,4.0
2019HU0195082,26269,7318,6,138179.1,11,1.0,0,2.0,4.0
2019HU0195240,26270,7309,3,78190.2,14,1.0,0,2.0,4.0
2019HU0195452,26271,7301,3,49326.6,53,3.0,0,2.0,4.0
2019HU0195508,26272,7318,5,73236.0,22,3.0,0,5.0,2.0
2019HU0195732,26273,7320,4,254387.4,37,1.0,0,2.0,4.0
2019HU0195751,26274,7304,2,669894.0,10,3.0,0,2.0,4.0
2019HU0196105,26275,7309,1,66881.7,32,4.0,0,2.0,4.0
2019HU0196132,26276,7306,2,143456.4,19,1.0,0,2.0,4.0
2019HU0196280,26277,7313,2,81852.0,20,7.0,0,9.0,4.0
2019HU0196534,26278,7304,1,34356.299999999996,23,6.0,0,3.0,4.0
2019HU0196582,26279,7319,2,62250.6,28,1.0,0,2.0,4.0
2019HU0196690,26280,7309,4,328485.0,53,1.0,0,2.0,2.0
2019HU0196715,26281,7308,2,326869.5,10,1.0,0,2.0,4.0
2019HU0196881,26282,7322,3,23263.2,16,3.0,0,7.0,2.0
2019HU0197272,26283,7316,1,236.94,31,6.0,0,9.0,4.0
2019HU0197317,26284,7322,1,88421.7,12,4.0,0,8.0,4.0
2019HU0197538,26285,7311,2,96499.2,17,1.0,0,2.0,4.0
2019HU0197754,26286,7314,3,131824.8,14,1.0,0,2.0,2.0
2019HU0197773,26287,7304,3,270003.89999999997,29,1.0,0,2.0,2.0
2019HU0197968,26288,7314,4,260741.69999999998,40,7.0,0,2.0,4.0
2019HU0198029,26289,7302,4,247710.0,12,1.0,0,2.0,3.0
2019HU0198073,26290,7301,2,71297.4,86,5.0,0,1.0,4.0
2019HU0198216,26291,7321,1,12385.5,42,4.0,0,3.0,4.0
2019HU0198289,26292,7322,6,114162.0,18,1.0,0,3.0,2.0
2019HU0198484,26293,7318,4,31448.399999999998,26,3.0,0,2.0,2.0
2019HU0198668,26294,7310,1,13247.1,13,6.0,0,2.0,4.0
2019HU0198754,26295,7313,4,90468.0,14,1.0,0,2.0,3.0
2019HU0198822,26296,7318,5,105546.0,12,1.0,0,2.0,2.0
2019HU0198825,26297,7314,1,21863.1,12,4.0,0,7.0,4.0
2019HU0198902,26298,7318,5,12062.4,18,3.0,0,5.0,3.0
2019HU0198925,26299,7311,2,133009.5,10,1.0,0,2.0,4.0
2019HU0198973,26300,7312,1,16693.5,7,6.0,0,2.0,4.0
2019HU0199064,26301,7304,2,42649.2,13,1.0,0,1.0,4.0
2019HU0199097,26302,7314,1,74313.0,11,4.0,0,3.0,4.0
2019HU0199340,26303,7316,2,138933.0,62,5.0,0,9.0,4.0
2019HU0199473,26304,7309,3,253202.69999999998,13,7.0,0,2.0,4.0
2019HU0199518,26305,7318,2,42649.2,52,1.0,0,2.0,4.0
2019HU0199774,26306,7306,1,28002.0,22,6.0,0,2.0,4.0
2019HU0199830,26307,7316,1,122131.79999999999,12,6.0,0,2.0,4.0
2019HU0200571,26308,7302,3,30156.0,3,3.0,0,1.0,2.0
2019HU0200643,26309,7314,2,146472.0,45,1.0,0,2.0,4.0
2019HU0200751,26310,7309,3,0.0,22,3.0,0,2.0,2.0
2019HU0200766,26311,7316,2,35541.0,10,1.0,0,2.0,4.0
2019HU0200773,26312,7307,1,134625.0,5,4.0,0,2.0,4.0
2019HU0201083,26313,7301,5,113386.56,16,1.0,0,2.0,3.0
2019HU0201130,26314,7314,2,142164.0,11,1.0,0,3.0,4.0
2019HU0201267,26315,7309,2,103392.0,9,1.0,0,3.0,4.0
2019HU0201354,26316,7309,2,332793.0,12,1.0,0,2.0,4.0
2019HU0201381,26317,7310,1,67312.5,12,6.0,0,6.0,4.0
2019HU0201751,26318,7307,1,72697.5,19,6.0,0,2.0,4.0
2019HU0201792,26319,7309,4,188475.0,20,1.0,0,2.0,2.0
2019HU0201798,26320,7320,3,158319.0,13,2.0,0,2.0,4.0
2019HU0202377,26321,7316,1,11739.3,12,4.0,0,2.0,4.0
2019HU0202437,26322,7306,4,97360.8,17,1.0,0,2.0,2.0
2019HU0202798,26323,7304,2,193860.0,14,1.0,0,2.0,4.0
2019HU0202804,26324,7315,4,102315.0,14,1.0,0,3.0,3.0
2019HU0203079,26325,7302,2,82390.5,4,1.0,0,1.0,4.0
2019HU0203294,26326,7301,2,6354.3,15,5.0,0,2.0,4.0
2019HU0203297,26327,7309,2,39525.9,11,1.0,0,2.0,4.0
2019HU0203374,26328,7315,2,40495.2,9,3.0,0,2.0,4.0
2019HU0203687,26329,7309,3,337101.0,13,1.0,0,2.0,4.0
2019HU0203893,26330,7303,4,43080.0,24,1.0,0,6.0,4.0
2019HU0203902,26331,7302,1,3015.6,2,6.0,0,1.0,4.0
2019HU0203930,26332,7312,1,72159.0,12,4.0,0,5.0,4.0
2019HU0203987,26333,7309,1,2154.0,32,4.0,0,5.0,4.0
2019HU0204015,26334,7321,2,50619.0,18,5.0,0,2.0,4.0
2019HU0204055,26335,7305,1,140.01,21,4.0,0,6.0,4.0
2019HU0204201,26336,7309,2,199352.69999999998,12,1.0,0,3.0,4.0
2019HU0204214,26337,7319,3,145502.69999999998,12,1.0,0,2.0,4.0
2019HU0204419,26338,7314,5,207753.3,26,5.0,0,9.0,1.0
2019HU0204453,26339,7308,1,53850.0,13,6.0,0,2.0,4.0
2019HU0204573,26340,7302,3,85115.31,7,1.0,0,2.0,4.0
2019HU0204614,26341,7316,2,34787.1,6,1.0,0,2.0,4.0
2019HU0204647,26342,7318,1,96930.0,9,6.0,0,2.0,4.0
2019HU0204891,26343,7316,2,51932.939999999995,18,5.0,0,6.0,4.0
2019HU0204989,26344,7312,3,115239.0,64,3.0,0,2.0,4.0
2019HU0205085,26345,7321,2,42379.95,18,3.0,0,2.0,4.0
2019HU0205182,26346,7301,3,126644.43,16,1.0,0,1.0,4.0
2019HU0205190,26347,7316,1,-2261.7,10,4.0,0,2.0,4.0
2019HU0205197,26348,7316,1,155109.54,21,4.0,0,9.0,4.0
2019HU0205210,26349,7313,3,171243.0,33,2.0,0,2.0,4.0
2019HU0205304,26350,7311,2,223477.5,32,1.0,0,2.0,4.0
2019HU0205403,26351,7302,2,41572.2,9,2.0,0,7.0,4.0
2019HU0205521,26352,7321,2,20463.0,33,3.0,0,9.0,4.0
2019HU0205583,26353,7303,6,91545.0,7,1.0,0,6.0,3.0
2019HU0205684,26354,7307,5,774255.2999999999,18,1.0,0,3.0,1.0
2019HU0205803,26355,7319,1,35541.0,17,6.0,0,2.0,4.0
2019HU0205876,26356,7311,3,64620.0,9,1.0,0,2.0,2.0
2019HU0206038,26357,7315,1,11308.5,24,4.0,0,9.0,4.0
2019HU0206051,26358,7304,2,776517.0,28,1.0,0,2.0,4.0
2019HU0206098,26359,7304,1,54065.4,13,6.0,0,2.0,4.0
2019HU0206231,26360,7308,2,233924.4,10,1.0,0,3.0,4.0
2019HU0206279,26361,7301,3,186321.0,12,1.0,0,2.0,4.0
2019HU0206364,26362,7307,4,46203.299999999996,2,1.0,0,2.0,2.0
2019HU0206410,26363,7301,2,190413.6,14,7.0,0,2.0,4.0
2019HU0206531,26364,7318,6,43726.2,36,1.0,0,2.0,3.0
2019HU0206627,26365,7320,3,164781.0,13,1.0,0,2.0,2.0
2019HU0206657,26366,7303,1,43080.0,45,4.0,0,3.0,4.0
2019HU0206685,26367,7307,5,160688.4,30,1.0,0,2.0,4.0
2019HU0206732,26368,7302,2,21540.0,12,3.0,0,5.0,2.0
2019HU0206818,26369,7306,2,112654.2,17,1.0,0,2.0,4.0
2019HU0206902,26370,7312,4,138933.0,23,1.0,0,2.0,4.0
2019HU0206923,26371,7313,2,94129.8,11,1.0,0,2.0,4.0
2019HU0207417,26372,7308,2,79202.58,21,1.0,0,2.0,4.0
2019HU0207491,26373,7312,1,159859.11,12,6.0,0,7.0,4.0
2019HU0207877,26374,7316,1,109100.09999999999,26,6.0,0,9.0,4.0
2019HU0208154,26375,7319,3,288636.0,19,1.0,0,2.0,4.0
2019HU0208301,26376,7318,3,84867.59999999999,5,1.0,0,2.0,4.0
2019HU0208305,26377,7319,2,119762.4,25,2.0,0,2.0,4.0
2019HU0208523,26378,7321,1,89283.3,14,4.0,0,6.0,4.0
2019HU0208617,26379,7311,1,118470.0,20,6.0,0,2.0,4.0
2019HU0208670,26380,7313,4,43080.0,8,1.0,0,2.0,1.0
2019HU0208713,26381,7309,2,161550.0,16,1.0,0,2.0,4.0
2019HU0208717,26382,7316,4,59235.0,15,3.0,0,6.0,2.0
2019HU0208898,26383,7311,4,421107.0,13,1.0,0,2.0,2.0
2019HU0208936,26384,7309,1,118470.0,33,6.0,0,8.0,4.0
2019HU0209203,26385,7310,4,358641.0,22,1.0,0,2.0,2.0
2019HU0209385,26386,7314,2,189336.6,22,7.0,0,2.0,4.0
2019HU0209636,26387,7319,3,379642.5,24,1.0,0,2.0,4.0
2019HU0209767,26388,7310,1,80128.8,11,6.0,0,2.0,4.0
2019HU0210034,26389,7321,1,24986.399999999998,8,4.0,0,7.0,4.0
2019HU0210333,26390,7316,3,113085.0,18,1.0,0,8.0,4.0
2019HU0210381,26391,7313,1,18955.2,28,4.0,0,8.0,4.0
2019HU0210952,26392,7312,1,14970.3,27,6.0,0,7.0,4.0
2019HU0210983,26393,7313,4,130317.0,10,1.0,0,3.0,2.0
2019HU0211207,26394,7320,4,72159.0,28,5.0,0,2.0,2.0
2019HU0211466,26395,7316,1,221431.19999999998,31,4.0,0,9.0,4.0
2019HU0211528,26396,7310,2,72159.0,26,1.0,0,6.0,4.0
2019HU0211650,26397,7321,2,61389.0,47,3.0,0,8.0,2.0
2019HU0211752,26398,7320,1,34464.0,49,6.0,0,8.0,4.0
2019HU0211780,26399,7313,3,260634.0,73,1.0,0,2.0,4.0
2019HU0211855,26400,7311,1,123855.0,24,6.0,0,7.0,4.0
2019HU0212017,26401,7312,4,191275.19999999998,11,1.0,0,2.0,4.0
2019HU0212090,26402,7305,1,0.0,25,6.0,0,8.0,4.0
2019HU0212148,26403,7302,3,10339.199999999999,38,3.0,0,6.0,3.0
2019HU0212171,26404,7319,4,122745.69,13,1.0,0,2.0,1.0
2019HU0212178,26405,7312,2,62466.0,29,5.0,0,5.0,4.0
2019HU0212277,26406,7314,1,43080.0,13,6.0,0,2.0,4.0
2019HU0212393,26407,7321,6,210768.9,10,1.0,0,2.0,4.0
2019HU0212859,26408,7318,4,145395.0,15,3.0,0,2.0,2.0
2019HU0213058,26409,7303,2,87452.4,17,1.0,0,6.0,4.0
2019HU0213144,26410,7309,3,323100.0,26,1.0,0,2.0,2.0
2019HU0213299,26411,7308,2,276789.0,13,1.0,0,2.0,4.0
2019HU0213410,26412,7303,4,314484.0,12,1.0,0,2.0,2.0
2019HU0213649,26413,7309,3,223208.25,13,1.0,0,2.0,4.0
2019HU0213739,26414,7302,2,172320.0,13,1.0,0,2.0,4.0
2019HU0213876,26415,7301,5,149595.3,10,1.0,0,9.0,4.0
2019HU0214028,26416,7318,3,113085.0,17,2.0,0,7.0,4.0
2019HU0214441,26417,7312,1,0.0,20,4.0,0,8.0,4.0
2019HU0214630,26418,7314,2,113461.95,11,1.0,0,2.0,4.0
2019HU0214717,26419,7308,3,12924.0,11,5.0,0,2.0,4.0
2019HU0214789,26420,7317,3,226170.0,8,5.0,0,2.0,4.0
2019HU0214854,26421,7314,3,734729.4,13,2.0,0,2.0,2.0
2019HU0215031,26422,7319,2,107269.2,9,1.0,0,3.0,4.0
2019HU0215097,26423,7304,3,143241.0,30,3.0,0,9.0,1.0
2019HU0215181,26424,7302,1,86160.0,13,6.0,0,5.0,4.0
2019HU0215268,26425,7319,4,64620.0,34,1.0,0,6.0,2.0
2019HU0215297,26426,7306,2,36618.0,32,1.0,0,9.0,4.0
2019HU0215320,26427,7321,3,74959.2,10,1.0,0,1.0,4.0
2019HU0215463,26428,7322,2,138933.0,59,1.0,0,1.0,4.0
2019HU0215640,26429,7308,2,125255.09999999999,20,1.0,0,2.0,4.0
2019HU0215708,26430,7303,5,159719.1,12,1.0,0,2.0,3.0
2019HU0215732,26431,7302,2,115239.0,21,5.0,0,2.0,4.0
2019HU0216001,26432,7316,1,68928.0,25,6.0,0,8.0,4.0
2019HU0216086,26433,7321,1,22617.0,11,4.0,0,1.0,4.0
2019HU0216356,26434,7302,6,68647.98,13,3.0,0,2.0,1.0
2019HU0216410,26435,7321,3,149703.0,12,1.0,0,2.0,4.0
2019HU0216701,26436,7307,9,43726.2,24,1.0,0,2.0,2.0
2019HU0216987,26437,7316,2,113085.0,8,2.0,0,8.0,4.0
2019HU0217013,26438,7311,2,236401.5,25,3.0,0,9.0,4.0
2019HU0217475,26439,7305,3,93580.53,11,1.0,0,2.0,4.0
2019HU0217725,26440,7301,1,17232.0,50,6.0,0,1.0,4.0
2019HU0217869,26441,7306,4,16155.0,65,3.0,0,3.0,3.0
2019HU0217885,26442,7307,4,128270.7,37,5.0,0,2.0,4.0
2019HU0217906,26443,7310,2,111254.09999999999,8,1.0,0,2.0,4.0
2019HU0217923,26444,7320,3,85836.9,10,1.0,0,2.0,4.0
2019HU0218049,26445,7313,8,32310.0,16,1.0,0,2.0,3.0
2019HU0218061,26446,7315,2,51803.7,13,3.0,0,2.0,2.0
2019HU0218073,26447,7301,1,123855.0,12,6.0,0,6.0,4.0
2019HU0218297,26448,7310,2,360795.0,19,1.0,0,2.0,4.0
2019HU0218471,26449,7304,2,172320.0,49,1.0,0,2.0,4.0
2019HU0218657,26450,7309,2,128163.0,43,1.0,0,2.0,4.0
2019HU0218827,26451,7302,5,32310.0,42,3.0,0,9.0,3.0
2019HU0218879,26452,7306,3,304791.0,12,1.0,0,2.0,4.0
2019HU0219046,26453,7314,4,132363.3,12,3.0,0,2.0,4.0
2019HU0219063,26454,7312,3,150780.0,15,1.0,0,2.0,4.0
2019HU0219326,26455,7315,1,70005.0,15,6.0,0,2.0,4.0
2019HU0220041,26456,7320,5,79051.8,24,1.0,0,2.0,2.0
2019HU0220752,26457,7310,2,485834.69999999995,15,1.0,0,2.0,4.0
2019HU0221012,26458,7316,2,70543.5,15,1.0,0,2.0,4.0
2019HU0221128,26459,7310,4,464725.5,22,1.0,0,3.0,1.0
2019HU0221282,26460,7311,4,822612.6,22,1.0,0,2.0,1.0
2019HU0221395,26461,7308,2,73451.4,12,1.0,0,2.0,4.0
2019HU0221519,26462,7316,2,49972.799999999996,51,1.0,0,8.0,4.0
2019HU0221611,26463,7321,1,35648.7,16,4.0,0,2.0,4.0
2019HU0221765,26464,7318,3,98007.0,43,1.0,0,2.0,4.0
2019HU0221989,26465,7315,5,183090.0,20,1.0,0,2.0,3.0
2019HU0222086,26466,7320,1,36833.4,13,4.0,0,6.0,4.0
2019HU0222147,26467,7322,5,156057.3,16,2.0,0,2.0,1.0
2019HU0222296,26468,7319,4,123855.0,12,1.0,0,2.0,1.0
2019HU0222492,26469,7309,1,10985.4,11,6.0,0,8.0,4.0
2019HU0222571,26470,7313,4,164242.5,25,2.0,0,6.0,2.0
2019HU0223107,26471,7301,2,90898.8,12,1.0,0,2.0,4.0
2019HU0223181,26472,7302,3,194398.5,27,1.0,0,2.0,4.0
2019HU0223293,26473,7315,2,50619.0,19,1.0,0,2.0,4.0
2019HU0223315,26474,7304,2,61819.799999999996,28,5.0,0,6.0,4.0
2019HU0223512,26475,7304,3,22617.0,29,1.0,0,3.0,4.0
2019HU0223751,26476,7306,1,88314.0,13,6.0,0,9.0,4.0
2019HU0223783,26477,7306,4,147549.0,15,1.0,0,2.0,2.0
2019HU0223786,26478,7302,3,87237.0,35,3.0,0,7.0,4.0
2019HU0223911,26479,7311,1,6785.099999999999,79,6.0,0,6.0,4.0
2019HU0223932,26480,7313,3,144318.0,11,1.0,0,2.0,1.0
2019HU0224018,26481,7308,2,79267.2,10,3.0,0,2.0,4.0
2019HU0224056,26482,7313,2,155088.0,29,1.0,0,2.0,4.0
2019HU0224482,26483,7307,5,231555.0,14,1.0,0,2.0,3.0
2019HU0224615,26484,7312,2,80775.0,22,5.0,0,6.0,4.0
2019HU0224795,26485,7307,2,226816.19999999998,21,1.0,0,2.0,4.0
2019HU0224853,26486,7309,1,23241.66,18,6.0,0,5.0,4.0
2019HU0224921,26487,7310,3,446955.0,23,1.0,0,3.0,1.0
2019HU0224971,26488,7306,2,56004.0,37,3.0,0,2.0,4.0
2019HU0225253,26489,7316,1,62466.0,19,6.0,0,4.0,4.0
2019HU0225452,26490,7305,2,21324.6,22,2.0,0,1.0,4.0
2019HU0225680,26491,7314,2,79698.0,46,5.0,0,7.0,4.0
2019HU0225689,26492,7305,2,59504.25,12,1.0,0,2.0,4.0
2019HU0225896,26493,7309,3,64620.0,18,1.0,0,2.0,4.0
2019HU0225903,26494,7318,3,129240.0,8,1.0,0,2.0,1.0
2019HU0225950,26495,7318,3,53419.2,11,3.0,0,3.0,2.0
2019HU0226298,26496,7301,1,46095.6,19,6.0,0,1.0,4.0
2019HU0226335,26497,7308,1,134625.0,48,4.0,0,2.0,4.0
2019HU0226415,26498,7302,1,146472.0,62,6.0,0,2.0,4.0
2019HU0226461,26499,7307,3,40064.4,28,3.0,0,9.0,1.0
2019HU0226481,26500,7316,6,19924.5,37,3.0,0,3.0,3.0
2019HU0226538,26501,7318,4,115239.0,13,1.0,0,3.0,2.0
2019HU0226708,26502,7318,6,155088.0,6,1.0,0,2.0,2.0
2019HU0226725,26503,7308,1,73257.54,60,4.0,0,2.0,4.0
2019HU0226757,26504,7314,4,157414.32,12,5.0,0,2.0,4.0
2019HU0226822,26505,7317,4,98007.0,20,3.0,0,5.0,2.0
2019HU0227082,26506,7310,2,32310.0,17,3.0,0,2.0,2.0
2019HU0227143,26507,7320,2,106623.0,92,1.0,0,8.0,4.0
2019HU0227144,26508,7301,3,22412.37,11,3.0,0,8.0,3.0
2019HU0227267,26509,7321,7,376303.8,11,1.0,0,3.0,2.0
2019HU0227563,26510,7305,3,62896.799999999996,18,1.0,0,2.0,4.0
2019HU0227580,26511,7310,1,106515.3,14,4.0,0,7.0,4.0
2019HU0227602,26512,7312,2,194398.5,19,1.0,0,9.0,4.0
2019HU0227762,26513,7305,2,104469.0,8,1.0,0,6.0,4.0
2019HU0227918,26514,7301,5,0.0,17,1.0,0,3.0,2.0
2019HU0227986,26515,7309,4,730992.21,31,1.0,0,2.0,2.0
2019HU0228072,26516,7303,3,61389.0,14,3.0,0,8.0,1.0
2019HU0228266,26517,7301,2,31233.0,10,5.0,0,2.0,4.0
2019HU0228312,26518,7321,1,73236.0,12,6.0,0,2.0,4.0
2019HU0228328,26519,7318,1,46634.1,16,6.0,0,7.0,4.0
2019HU0228575,26520,7317,2,36402.6,9,7.0,0,2.0,4.0
2019HU0228615,26521,7312,3,45772.5,11,3.0,0,6.0,4.0
2019HU0228865,26522,7313,4,160688.4,40,1.0,0,2.0,4.0
2019HU0229061,26523,7303,3,64620.0,32,2.0,0,7.0,1.0
2019HU0229160,26524,7310,1,24771.0,15,6.0,0,9.0,4.0
2019HU0229639,26525,7309,5,232632.0,15,1.0,0,2.0,2.0
2019HU0229643,26526,7316,1,108787.76999999999,32,6.0,0,9.0,4.0
2019HU0229645,26527,7321,1,0.0,14,6.0,0,9.0,4.0
2019HU0229653,26528,7308,2,591273.0,9,1.0,0,2.0,4.0
2019HU0229716,26529,7313,2,635.43,18,3.0,0,4.0,4.0
2019HU0229958,26530,7312,1,0.0,18,4.0,0,4.0,4.0
2019HU0230105,26531,7322,1,77544.0,44,4.0,0,2.0,4.0
2019HU0230160,26532,7304,2,119547.0,15,3.0,0,6.0,2.0
2019HU0230203,26533,7302,2,116316.0,3,1.0,0,1.0,4.0
2019HU0230635,26534,7301,1,132901.8,61,4.0,0,7.0,4.0
2019HU0230653,26535,7302,2,102767.34,17,1.0,0,2.0,4.0
2019HU0230662,26536,7309,5,8616.0,26,2.0,0,2.0,1.0
2019HU0230952,26537,7313,1,24771.0,10,6.0,0,7.0,4.0
2019HU0231021,26538,7314,4,86483.09999999999,62,1.0,0,3.0,1.0
2019HU0231210,26539,7310,2,1077.0,9,3.0,0,2.0,2.0
2019HU0231445,26540,7317,4,47818.799999999996,44,3.0,0,6.0,2.0
2019HU0231526,26541,7302,1,15508.8,5,4.0,0,1.0,4.0
2019HU0231552,26542,7309,4,118470.0,32,1.0,0,2.0,2.0
2019HU0231796,26543,7318,2,67851.0,13,1.0,0,2.0,4.0
2019HU0231797,26544,7314,2,16155.0,30,1.0,0,3.0,4.0
2019HU0231833,26545,7313,3,157242.0,27,1.0,0,2.0,2.0
2019HU0231902,26546,7312,2,136789.77,20,5.0,0,9.0,4.0
2019HU0231923,26547,7309,2,248787.0,11,1.0,0,2.0,4.0
2019HU0232016,26548,7304,1,21970.8,67,6.0,0,3.0,4.0
2019HU0232098,26549,7307,5,65158.5,25,1.0,0,1.0,2.0
2019HU0232194,26550,7318,1,94776.0,18,4.0,0,9.0,4.0
2019HU0232324,26551,7316,2,226170.0,22,5.0,0,3.0,4.0
2019HU0232334,26552,7317,11,27786.6,13,1.0,0,2.0,3.0
2019HU0232397,26553,7310,2,368980.2,14,1.0,0,2.0,4.0
2019HU0232547,26554,7321,2,93979.01999999999,5,1.0,0,2.0,4.0
2019HU0232761,26555,7307,3,195260.1,34,1.0,0,2.0,2.0
2019HU0232873,26556,7310,1,75390.0,14,4.0,0,5.0,4.0
2019HU0233010,26557,7310,5,659770.2,22,1.0,0,2.0,3.0
2019HU0233159,26558,7303,4,70005.0,20,1.0,0,5.0,1.0
2019HU0233240,26559,7315,1,199245.0,22,6.0,0,8.0,4.0
2019HU0233273,26560,7301,2,47388.0,32,1.0,0,3.0,4.0
2019HU0233311,26561,7321,1,82282.8,11,6.0,0,6.0,4.0
2019HU0233444,26562,7315,1,106623.0,25,6.0,0,3.0,4.0
2019HU0233467,26563,7307,5,107700.0,37,1.0,0,1.0,1.0
2019HU0233492,26564,7310,1,616582.5,10,4.0,0,2.0,4.0
2019HU0233763,26565,7315,3,108777.0,18,2.0,0,2.0,4.0
2019HU0233824,26566,7316,4,102530.4,18,1.0,0,6.0,1.0
2019HU0233963,26567,7310,2,33602.4,23,3.0,0,3.0,1.0
2019HU0234171,26568,7316,2,130317.0,10,1.0,0,8.0,4.0
2019HU0234328,26569,7304,2,164781.0,35,1.0,0,2.0,4.0
2019HU0234388,26570,7315,5,20786.1,26,1.0,0,2.0,4.0
2019HU0234481,26571,7310,2,258480.0,10,1.0,0,7.0,4.0
2019HU0234537,26572,7318,3,110931.0,25,1.0,0,2.0,4.0
2019HU0234682,26573,7321,3,993101.7,22,1.0,0,2.0,4.0
2019HU0234688,26574,7304,1,47818.799999999996,21,6.0,0,2.0,4.0
2019HU0234712,26575,7311,1,131501.69999999998,32,4.0,0,7.0,4.0
2019HU0234728,26576,7303,3,31233.0,32,3.0,0,9.0,4.0
2019HU0234739,26577,7322,1,11631.6,48,6.0,0,6.0,4.0
2019HU0234744,26578,7314,1,8616.0,9,6.0,0,2.0,4.0
2019HU0234758,26579,7320,6,263865.0,31,1.0,0,2.0,2.0
2019HU0235150,26580,7319,4,256326.0,12,1.0,0,5.0,3.0
2019HU0235171,26581,7314,4,61389.0,44,2.0,0,8.0,2.0
2019HU0235204,26582,7314,2,17232.0,54,1.0,0,3.0,4.0
2019HU0235398,26583,7321,2,48465.0,43,3.0,0,8.0,2.0
2019HU0235537,26584,7317,3,82067.4,16,1.0,0,6.0,1.0
2019HU0235994,26585,7318,5,36402.6,10,1.0,0,2.0,2.0
2019HU0236008,26586,7313,3,238878.59999999998,21,1.0,0,2.0,4.0
2019HU0236304,26587,7310,2,161550.0,19,1.0,0,3.0,4.0
2019HU0236451,26588,7308,2,45234.0,17,1.0,0,2.0,4.0
2019HU0236472,26589,7304,2,53850.0,18,7.0,0,3.0,4.0
2019HU0236835,26590,7302,2,61819.799999999996,13,5.0,0,4.0,4.0
2019HU0236842,26591,7314,4,110823.29999999999,11,1.0,0,3.0,2.0
2019HU0237450,26592,7318,2,35864.1,12,1.0,0,2.0,4.0
2019HU0237859,26593,7318,5,13451.73,35,3.0,0,6.0,3.0
2019HU0237966,26594,7316,2,118470.0,12,7.0,0,2.0,4.0
2019HU0238095,26595,7306,5,45234.0,54,1.0,0,2.0,2.0
2019HU0238448,26596,7301,2,81852.0,10,1.0,0,2.0,4.0
2019HU0238486,26597,7301,3,49542.0,23,1.0,0,2.0,4.0
2019HU0238529,26598,7321,2,77436.3,43,3.0,0,7.0,4.0
