HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,RAC1P,HISP,isWorker,pop_race,NAICS2,WKW,OCCP,SCHL,isinlaborforce,SOCP,SOC2
3485,1,7313,27,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3486,1,7310,23,0,5.0,1,4.0,1.0,55.0,1,23,1,Hispanic,MIL,1.0,9130.0,16.0,0,533030,53
3487,1,7310,73,0,,2,6.0,4.0,,9,2,0,Hispanic,0,,,20.0,0,0,0
3488,1,7305,19,15,3.0,1,6.0,4.0,40.0,2,1,0,Black,721,6.0,4622.0,18.0,0,399032,39
3489,1,7308,94,0,,2,6.0,4.0,,1,1,0,White,0,,,11.0,0,0,0
3490,1,7310,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,6230.0,16.0,0,472031,47
3491,1,7301,21,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
3492,1,7316,29,0,,1,6.0,4.0,,1,24,0,Hispanic,0,,,20.0,0,0,0
3493,1,7310,21,15,2.0,2,1.0,4.0,6.0,1,1,1,White,61,6.0,5400.0,19.0,1,434171,43
3494,1,7308,61,0,2.0,2,1.0,4.0,60.0,1,1,1,White,81,1.0,4850.0,21.0,1,414010,41
3495,1,7313,87,0,,1,6.0,2.0,,2,1,0,Black,0,,,18.0,0,0,0
3496,1,7316,22,0,5.0,1,4.0,1.0,40.0,9,1,1,Two or More,MIL,1.0,7340.0,16.0,0,499071,49
3497,1,7320,89,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,1.0,0,0,0
3498,1,7302,18,14,,1,6.0,4.0,,9,2,0,Hispanic,0,,,14.0,0,0,0
3499,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5040.0,20.0,0,432099,43
3500,1,7310,21,0,5.0,1,4.0,1.0,50.0,9,5,1,Hispanic,MIL,1.0,9825.0,19.0,0,553010,55
3501,1,7306,65,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3502,1,7318,37,0,,2,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
3503,1,7315,37,0,1.0,1,3.0,4.0,40.0,1,1,0,White,62,4.0,420.0,19.0,1,119151,11
3504,1,7310,21,0,5.0,1,4.0,1.0,50.0,9,1,1,Two or More,MIL,1.0,9800.0,16.0,0,551010,55
3505,1,7310,26,0,5.0,1,1.0,2.0,69.0,1,1,1,White,44,1.0,4720.0,16.0,1,412010,41
3506,1,7301,18,0,5.0,1,1.0,2.0,10.0,8,2,1,Hispanic,53,6.0,9610.0,16.0,1,537061,53
3507,1,7317,20,15,1.0,2,2.0,4.0,23.0,9,2,1,Hispanic,51,6.0,3930.0,19.0,1,339030,33
3508,1,7321,31,0,5.0,1,1.0,2.0,82.0,2,1,1,Black,45,1.0,4700.0,22.0,1,411011,41
3509,1,7317,72,0,,2,6.0,4.0,,6,1,0,Asian,0,,,8.0,0,0,0
3510,1,7313,33,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3511,1,7316,20,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3512,1,7322,52,0,,1,6.0,4.0,,2,1,0,Black,0,,,21.0,0,0,0
3513,1,7301,22,0,5.0,1,1.0,2.0,65.0,1,1,1,White,62,1.0,2360.0,16.0,1,2530XX,25
3514,1,7321,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7020.0,18.0,0,492020,49
3515,1,7306,89,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,11.0,0,0,0
3516,1,7321,89,0,,2,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
3517,1,7302,66,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
3518,1,7307,84,0,,2,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
3519,1,7316,20,0,1.0,1,6.0,4.0,20.0,1,1,0,White,21,5.0,6800.0,16.0,0,4750YY,47
3520,1,7315,49,0,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
3521,1,7302,39,0,6.0,1,6.0,4.0,,8,11,0,Hispanic,81,,9610.0,6.0,0,537061,53
3522,1,7314,50,0,,1,6.0,4.0,,6,1,0,Asian,0,,,11.0,0,0,0
3523,1,7310,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5600.0,16.0,0,435061,43
3524,1,7301,59,0,1.0,1,6.0,4.0,,1,1,0,White,33,,1320.0,21.0,0,172011,17
3525,1,7321,23,0,5.0,1,4.0,1.0,80.0,1,1,1,White,MIL,1.0,9800.0,21.0,0,551010,55
3526,1,7301,73,0,,1,6.0,4.0,,2,1,0,Black,0,,,12.0,0,0,0
3527,1,7322,47,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
3528,1,7301,21,0,5.0,1,4.0,1.0,50.0,9,23,1,Hispanic,MIL,1.0,7020.0,16.0,0,492020,49
3529,1,7321,24,0,5.0,2,4.0,1.0,50.0,6,1,1,Asian,MIL,1.0,7030.0,16.0,0,492091,49
3530,1,7321,21,0,5.0,1,1.0,2.0,50.0,1,1,1,White,23,1.0,6515.0,16.0,1,472181,47
3531,1,7315,19,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3532,1,7303,23,0,2.0,2,1.0,4.0,40.0,1,1,1,White,81,1.0,2060.0,16.0,1,212099,21
3533,1,7310,24,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,7020.0,16.0,0,492020,49
3534,1,7301,24,0,5.0,2,4.0,1.0,50.0,6,1,1,Asian,MIL,1.0,7030.0,16.0,0,492091,49
3535,1,7322,37,0,1.0,1,3.0,4.0,40.0,1,1,0,White,62,4.0,420.0,19.0,1,119151,11
3536,1,7301,21,0,5.0,1,4.0,1.0,50.0,9,5,1,Hispanic,MIL,1.0,9825.0,19.0,0,553010,55
3537,1,7301,21,0,5.0,1,4.0,1.0,50.0,9,2,1,Hispanic,MIL,1.0,9645.0,16.0,0,537065,53
3538,1,7321,19,0,5.0,2,4.0,1.0,80.0,2,1,1,Black,MIL,1.0,9825.0,16.0,0,553010,55
3539,1,7315,19,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3540,1,7322,21,0,,1,6.0,4.0,,2,1,0,Black,0,,,14.0,0,0,0
3541,1,7313,94,0,1.0,1,6.0,4.0,,6,1,0,Asian,42,,9130.0,21.0,0,533030,53
3542,1,7303,16,13,,1,6.0,,,8,2,0,Hispanic,0,,,13.0,0,0,0
3543,1,7312,18,0,5.0,1,4.0,1.0,30.0,6,1,1,Asian,MIL,1.0,9830.0,16.0,0,559830,55
3544,1,7301,50,0,2.0,1,1.0,2.0,20.0,1,1,1,White,62,1.0,7340.0,20.0,1,499071,49
3545,1,7310,71,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,16.0,0,0,0
3546,1,7301,25,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7000.0,20.0,0,491011,49
3547,1,7315,19,15,1.0,2,6.0,4.0,15.0,6,1,0,Asian,722,6.0,4110.0,16.0,0,353031,35
3548,1,7316,83,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3549,1,7316,70,0,,1,6.0,4.0,,6,1,0,Asian,0,,,1.0,0,0,0
3550,1,7310,22,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7010.0,16.0,0,492011,49
3551,1,7301,20,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,7030.0,16.0,0,492091,49
3552,1,7310,20,15,1.0,1,6.0,4.0,30.0,1,1,0,White,44,6.0,9645.0,19.0,0,537065,53
3553,1,7306,45,0,,1,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
3554,1,7322,39,0,,1,6.0,4.0,,3,1,0,Other,0,,,13.0,0,0,0
3555,1,7317,20,15,2.0,1,6.0,4.0,40.0,6,1,0,Asian,71,6.0,3960.0,19.0,0,33909X,33
3556,1,7320,64,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
3557,1,7310,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
3558,1,7316,23,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9830.0,20.0,0,559830,55
3559,1,7317,18,15,,2,6.0,4.0,,1,2,0,Hispanic,0,,,18.0,0,0,0
3560,1,7322,41,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,17.0,0,0,0
3561,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
3562,1,7317,60,0,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
3563,1,7318,18,14,,1,6.0,4.0,,9,2,0,Hispanic,0,,,14.0,0,0,0
3564,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,1105.0,16.0,0,151244,15
3565,1,7322,56,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
3566,1,7301,18,0,5.0,2,4.0,1.0,50.0,8,12,1,Hispanic,MIL,1.0,5740.0,16.0,0,436014,43
3567,1,7306,41,0,1.0,1,6.0,4.0,,1,1,0,White,33,,9630.0,19.0,0,537063,53
3568,1,7315,19,15,1.0,2,6.0,4.0,15.0,1,1,0,White,722,6.0,4110.0,19.0,0,353031,35
3569,1,7321,29,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,1.0,0,0,0
3570,1,7319,16,0,,1,6.0,,,9,2,0,Hispanic,0,,,1.0,0,0,0
3571,1,7321,21,0,5.0,1,1.0,2.0,83.0,1,1,1,White,722,1.0,4020.0,16.0,1,352010,35
3572,1,7301,33,0,5.0,1,4.0,1.0,40.0,6,1,1,Asian,MIL,1.0,7100.0,19.0,0,49209X,49
3573,1,7310,30,0,5.0,2,1.0,2.0,65.0,2,1,1,Black,51,1.0,440.0,21.0,1,1191XX,11
3574,1,7302,94,0,,2,6.0,4.0,,6,1,0,Asian,0,,,1.0,0,0,0
3575,1,7321,21,0,5.0,1,1.0,2.0,50.0,1,1,1,White,722,1.0,4020.0,16.0,1,352010,35
3576,1,7321,83,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
3577,1,7322,41,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,17.0,0,0,0
3578,1,7313,55,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
3579,1,7316,22,0,5.0,1,1.0,2.0,65.0,1,1,1,White,62,1.0,2360.0,16.0,1,2530XX,25
3580,1,7303,34,0,6.0,1,6.0,4.0,40.0,8,16,0,Hispanic,23,5.0,6230.0,16.0,0,472031,47
3581,1,7314,66,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,9.0,0,0,0
3582,1,7308,59,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3583,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,3,1,Hispanic,MIL,1.0,7030.0,16.0,0,492091,49
3584,1,7322,40,0,,1,6.0,4.0,,2,1,0,Black,0,,,17.0,0,0,0
3585,1,7303,29,0,1.0,1,6.0,4.0,,9,2,0,Hispanic,722,,4720.0,13.0,0,412010,41
3586,1,7317,20,15,1.0,2,6.0,4.0,30.0,1,1,0,White,49,6.0,5240.0,19.0,0,434051,43
3587,1,7314,33,0,4.0,2,6.0,4.0,8.0,1,1,0,White,62,6.0,4230.0,19.0,0,372012,37
3588,1,7317,20,15,1.0,1,6.0,4.0,30.0,1,1,0,White,44,6.0,9645.0,19.0,0,537065,53
3589,1,7316,21,0,5.0,1,4.0,1.0,50.0,6,1,1,Asian,MIL,1.0,1105.0,16.0,0,151244,15
3590,1,7316,71,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3591,1,7306,70,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3592,1,7303,31,0,1.0,1,6.0,4.0,,9,2,0,Hispanic,44,,4760.0,16.0,0,412031,41
3593,1,7321,87,0,1.0,1,6.0,4.0,,8,2,0,Hispanic,23,,6260.0,11.0,0,472061,47
3594,1,7310,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7020.0,16.0,0,492020,49
3595,1,7310,20,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,9040.0,16.0,0,532020,53
3596,1,7312,33,0,5.0,1,4.0,1.0,40.0,6,1,1,Asian,MIL,1.0,7100.0,19.0,0,49209X,49
3597,1,7322,28,0,1.0,1,6.0,4.0,,9,2,0,Hispanic,42,,9600.0,13.0,0,537051,53
3598,1,7301,20,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,9825.0,19.0,0,553010,55
3599,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,6230.0,16.0,0,472031,47
3600,1,7321,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
3601,1,7321,26,0,5.0,1,1.0,2.0,65.0,6,1,1,Asian,56,1.0,4220.0,18.0,1,37201X,37
3602,1,7306,34,0,6.0,1,6.0,4.0,40.0,8,16,0,Hispanic,23,5.0,6230.0,16.0,0,472031,47
3603,1,7312,64,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
3604,1,7321,24,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,7020.0,16.0,0,492020,49
3605,1,7310,52,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3606,1,7312,43,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,13.0,0,0,0
3607,1,7310,52,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3608,1,7301,55,0,,2,6.0,2.0,,2,1,0,Black,0,,,16.0,0,0,0
3609,1,7310,20,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,9825.0,19.0,0,553010,55
3610,1,7321,28,0,5.0,1,4.0,1.0,40.0,9,2,1,Hispanic,MIL,1.0,9030.0,21.0,0,532010,53
3611,1,7309,90,0,,1,6.0,4.0,,6,1,0,Asian,0,,,22.0,0,0,0
3612,1,7316,44,0,1.0,2,2.0,4.0,25.0,3,7,1,Hispanic,56,4.0,4230.0,9.0,1,372012,37
3613,1,7316,30,0,5.0,2,1.0,2.0,65.0,2,1,1,Black,51,1.0,440.0,21.0,1,1191XX,11
3614,1,7312,24,0,5.0,1,1.0,2.0,50.0,1,1,1,White,722,1.0,4220.0,19.0,1,37201X,37
3615,1,7309,78,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3616,1,7309,54,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3617,1,7318,20,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,7030.0,16.0,0,492091,49
3618,1,7309,23,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,16.0,0,0,0
3619,1,7319,75,0,,1,6.0,4.0,,9,7,0,Hispanic,0,,,9.0,0,0,0
3620,1,7310,18,0,5.0,1,1.0,4.0,20.0,2,1,1,Black,722,6.0,4020.0,17.0,1,352010,35
3621,1,7315,20,15,1.0,2,1.0,4.0,15.0,1,2,1,Hispanic,71,5.0,4435.0,19.0,1,3930XX,39
3622,1,7301,27,0,5.0,1,4.0,1.0,50.0,9,1,1,Two or More,MIL,1.0,7430.0,16.0,0,499060,49
3623,1,7320,94,0,1.0,1,6.0,4.0,,6,1,0,Asian,42,,9130.0,21.0,0,533030,53
3624,1,7315,19,15,3.0,2,6.0,4.0,8.0,6,1,0,Asian,45,6.0,8990.0,19.0,0,5191XX,51
3625,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,6230.0,16.0,0,472031,47
3626,1,7322,35,0,,1,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
3627,1,7316,20,0,5.0,1,4.0,1.0,55.0,8,2,1,Hispanic,MIL,1.0,6230.0,16.0,0,472031,47
3628,1,7319,39,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3629,1,7321,19,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
3630,1,7316,19,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
3631,1,7301,28,0,5.0,1,4.0,1.0,40.0,2,1,1,Black,MIL,1.0,9830.0,19.0,0,559830,55
3632,1,7318,94,0,,2,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
3633,1,7313,33,0,1.0,2,6.0,4.0,40.0,1,1,0,White,44,6.0,6120.0,16.0,0,454011,45
3634,1,7317,19,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3635,1,7319,34,0,,2,6.0,4.0,,8,24,0,Hispanic,0,,,15.0,0,0,0
3636,1,7317,52,0,1.0,1,1.0,4.0,30.0,1,1,1,White,62,1.0,5860.0,16.0,1,439061,43
3637,1,7322,85,15,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
3638,1,7317,20,15,6.0,2,6.0,4.0,40.0,7,1,0,Other,722,6.0,4055.0,19.0,0,353023,35
3639,1,7322,37,0,1.0,1,1.0,4.0,30.0,1,1,1,White,56,3.0,4251.0,19.0,1,373011,37
3640,1,7307,17,13,,1,6.0,4.0,,8,2,0,Hispanic,0,,,13.0,0,0,0
3641,1,7322,41,0,,1,6.0,4.0,,2,1,0,Black,0,,,14.0,0,0,0
3642,1,7310,19,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3643,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,23,1,Hispanic,MIL,1.0,7020.0,16.0,0,492020,49
3644,1,7316,30,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7100.0,16.0,0,49209X,49
3645,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
3646,1,7313,54,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,62,1.0,3602.0,19.0,1,311122,31
3647,1,7302,37,0,,2,6.0,4.0,,1,1,0,White,0,,,9.0,0,0,0
3648,1,7310,21,0,5.0,2,4.0,1.0,50.0,1,1,1,White,MIL,1.0,1108.0,16.0,0,151299,15
3649,1,7301,22,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7010.0,16.0,0,492011,49
3650,1,7321,29,0,1.0,1,3.0,4.0,50.0,7,1,0,Other,22,2.0,7410.0,17.0,1,499051,49
3651,1,7317,79,0,,2,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
3652,1,7310,77,0,2.0,1,6.0,4.0,,1,1,0,White,81,,2040.0,21.0,0,212011,21
3653,1,7316,22,0,5.0,1,1.0,2.0,50.0,1,1,1,White,23,1.0,6515.0,16.0,1,472181,47
3654,1,7310,31,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,160.0,21.0,0,113071,11
3655,1,7310,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3656,1,7317,19,15,3.0,1,6.0,4.0,19.0,1,2,0,Hispanic,44,6.0,9620.0,19.0,0,537062,53
3657,1,7316,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5600.0,16.0,0,435061,43
3658,1,7315,81,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,12.0,0,0,0
3659,1,7301,23,0,5.0,1,4.0,1.0,75.0,1,1,1,White,MIL,1.0,3740.0,16.0,0,332011,33
3660,1,7310,20,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,7030.0,16.0,0,492091,49
3661,1,7303,69,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
3662,1,7315,19,15,1.0,2,6.0,4.0,15.0,6,1,0,Asian,722,6.0,4110.0,16.0,0,353031,35
3663,1,7310,39,0,2.0,2,1.0,4.0,26.0,6,1,1,Asian,81,1.0,5740.0,21.0,1,436014,43
3664,1,7314,72,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3665,1,7313,94,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
3666,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7140.0,19.0,0,493011,49
3667,1,7310,21,15,2.0,2,1.0,4.0,20.0,9,1,1,Two or More,62,6.0,3603.0,19.0,1,311131,31
3668,1,7310,19,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3669,1,7318,17,15,,1,6.0,4.0,,9,1,0,Two or More,0,,,18.0,0,0,0
3670,1,7308,80,0,,1,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
3671,1,7322,94,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
3672,1,7317,20,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3673,1,7322,52,0,,1,6.0,4.0,,2,1,0,Black,0,,,21.0,0,0,0
3674,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7140.0,16.0,0,493011,49
3675,1,7316,69,0,,1,6.0,2.0,,8,2,0,Hispanic,0,,,16.0,0,0,0
3676,1,7317,18,15,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
3677,1,7309,71,0,1.0,1,1.0,4.0,32.0,1,1,1,White,62,1.0,3602.0,16.0,1,311122,31
3678,1,7322,39,0,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
3679,1,7319,36,0,1.0,1,6.0,4.0,,9,2,0,Hispanic,722,,4140.0,12.0,0,359021,35
3680,1,7321,35,0,5.0,1,1.0,2.0,99.0,1,2,1,Hispanic,56,1.0,4251.0,19.0,1,373011,37
3681,1,7322,18,14,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
3682,1,7301,18,0,5.0,1,1.0,2.0,10.0,8,2,1,Hispanic,53,6.0,9610.0,16.0,1,537061,53
3683,1,7306,61,0,,1,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
3684,1,7316,21,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,1555.0,16.0,0,17302X,17
3685,1,7312,22,0,5.0,1,1.0,2.0,50.0,2,1,1,Black,722,1.0,4020.0,16.0,1,352010,35
3686,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7210.0,16.0,0,493031,49
3687,1,7315,54,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,12.0,0,0,0
3688,1,7301,22,0,5.0,1,1.0,2.0,50.0,1,1,1,White,23,1.0,6515.0,16.0,1,472181,47
3689,1,7312,21,0,5.0,1,4.0,1.0,50.0,6,1,1,Asian,MIL,1.0,1105.0,16.0,0,151244,15
3690,1,7308,69,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
3691,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5600.0,16.0,0,435061,43
3692,1,7301,18,0,5.0,2,4.0,1.0,50.0,8,12,1,Hispanic,MIL,1.0,5740.0,16.0,0,436014,43
3693,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7340.0,16.0,0,499071,49
3694,1,7310,58,0,1.0,1,3.0,4.0,,2,1,0,Black,62,,3601.0,16.0,1,311121,31
3695,1,7319,71,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,16.0,0,0,0
3696,1,7318,94,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
3697,1,7316,44,0,1.0,1,1.0,4.0,10.0,6,1,1,Asian,722,1.0,3930.0,13.0,1,339030,33
3698,1,7310,21,15,2.0,1,6.0,4.0,40.0,1,1,0,White,71,6.0,3960.0,19.0,0,33909X,33
3699,1,7322,30,0,,1,6.0,4.0,,1,24,0,Hispanic,0,,,20.0,0,0,0
3700,1,7315,73,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3701,1,7312,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7210.0,16.0,0,493031,49
3702,1,7320,36,0,1.0,1,1.0,2.0,85.0,1,1,1,White,21,1.0,8650.0,19.0,1,519020,51
3703,1,7303,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3704,1,7315,20,15,1.0,1,6.0,4.0,30.0,1,1,0,White,44,6.0,9645.0,19.0,0,537065,53
3705,1,7322,35,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,17.0,0,0,0
3706,1,7310,19,15,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3707,1,7321,36,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,7100.0,19.0,0,49209X,49
3708,1,7305,55,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3709,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,7020.0,18.0,0,492020,49
3710,1,7310,18,0,5.0,1,4.0,1.0,8.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
3711,1,7316,29,0,5.0,1,4.0,1.0,50.0,9,1,1,Two or More,MIL,1.0,9825.0,19.0,0,553010,55
3712,1,7315,20,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3713,1,7308,94,0,1.0,1,6.0,4.0,,6,1,0,Asian,42,,9130.0,21.0,0,533030,53
3714,1,7321,94,0,,2,6.0,4.0,,1,1,0,White,0,,,12.0,0,0,0
3715,1,7319,18,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,16.0,0,0,0
3716,1,7310,60,0,,2,6.0,4.0,,9,2,0,Hispanic,0,,,13.0,0,0,0
3717,1,7318,26,0,5.0,2,4.0,1.0,40.0,6,1,1,Asian,MIL,1.0,9830.0,21.0,0,559830,55
3718,1,7321,21,0,5.0,1,1.0,2.0,50.0,1,1,1,White,722,1.0,4020.0,16.0,1,352010,35
3719,1,7304,82,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,6.0,0,0,0
3720,1,7317,20,15,1.0,2,1.0,4.0,10.0,1,2,1,Hispanic,61,6.0,1050.0,19.0,1,151230,15
3721,1,7310,18,0,5.0,1,1.0,4.0,20.0,2,1,1,Black,722,6.0,4020.0,17.0,1,352010,35
3722,1,7313,88,0,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
3723,1,7314,55,0,1.0,1,2.0,4.0,40.0,9,1,1,Two or More,48,5.0,9142.0,18.0,1,533054,53
3724,1,7322,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3725,1,7311,55,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
3726,1,7319,56,0,1.0,1,6.0,4.0,40.0,1,1,0,White,44,3.0,9645.0,16.0,0,537065,53
3727,1,7316,16,15,,1,6.0,,,9,2,0,Hispanic,0,,,16.0,0,0,0
3728,1,7317,43,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3729,1,7310,18,15,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
3730,1,7305,19,15,1.0,1,1.0,4.0,30.0,1,1,1,White,53,1.0,410.0,16.0,1,119141,11
3731,1,7316,18,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
3732,1,7320,65,0,4.0,2,6.0,4.0,40.0,1,1,0,White,62,1.0,7750.0,19.0,0,5120XX,51
3733,1,7322,40,0,,1,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
